year,respondent_id,weight,gender,age,education,income_quintile,employment_status,area_type,has_account,has_bank_account,has_mobile_money,has_digital_account,did_save,did_borrow,owns_mobile_phone,uses_internet,receives_pension,receives_remittances,any_digital_payment
2021,128364374,0.508794467750405,Male,25.0,Secondary,4,1,Urban,0,0,0,,1,0,1.0,2,4,1.0,0
2021,132472542,1.18190287541724,Female,28.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,175919741,0.391478480926846,Male,20.0,Primary or less,2,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,164020797,2.72815196468522,Female,15.0,Primary or less,2,1,Rural,0,0,0,,1,1,0.0,2,4,2.0,0
2021,187370449,1.01979906893348,Female,37.0,Primary or less,1,0,Rural,1,0,1,,0,1,1.0,2,4,2.0,1
2021,193493426,1.99295275105401,Female,22.0,Primary or less,3,1,Urban,1,0,1,,1,1,1.0,1,4,2.0,1
2021,195221363,0.709141725250344,Female,27.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,201242258,1.74043647919483,Female,21.0,Primary or less,2,1,Urban,1,0,1,,0,1,1.0,1,4,1.0,1
2021,198346621,1.21113918558383,Female,35.0,Secondary,3,1,Urban,0,0,0,,1,1,1.0,2,4,5.0,0
2021,111216632,1.71371612020569,Female,61.0,Primary or less,3,1,Rural,0,0,0,,0,1,0.0,2,4,1.0,0
2021,156682141,1.62316922979485,Male,28.0,Primary or less,1,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,205597644,0.720829671539341,Male,18.0,Secondary,5,1,Urban,1,0,1,,1,1,0.0,1,4,1.0,1
2021,127319139,0.898654468201683,Male,45.0,Tertiary+,5,0,Urban,1,1,1,,1,0,1.0,1,4,2.0,1
2021,152752205,0.78307474178312,Female,48.0,Secondary,2,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,158968599,1.55055803155518,Male,16.0,Secondary,3,0,Urban,0,0,0,,1,1,0.0,2,4,2.0,0
2021,117768568,0.266955458856948,Female,30.0,Primary or less,5,1,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,178433870,0.266955458856948,Female,38.0,Secondary,1,1,Rural,1,0,1,,0,1,1.0,2,4,2.0,1
2021,178574012,0.704558846422013,Female,28.0,Secondary,3,1,Rural,1,0,1,,1,1,0.0,2,4,3.0,1
2021,202839189,0.405792307448713,Male,33.0,Primary or less,2,1,Rural,1,1,0,,0,0,1.0,2,4,5.0,0
2021,129357735,0.266955458856948,Male,30.0,Secondary,4,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,131166968,1.23981267292636,Male,20.0,Secondary,5,0,Urban,0,0,0,,1,1,1.0,1,4,1.0,0
2021,182513072,0.917168691153493,Female,41.0,Secondary,4,1,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,161349585,0.533844397449787,Female,40.0,Primary or less,3,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,170605737,0.759508025357603,Female,38.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,203127659,0.782956961853692,Male,20.0,Primary or less,4,0,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,208671028,0.945522300333792,Female,26.0,Secondary,3,0,Urban,0,0,0,,0,0,1.0,2,4,1.0,0
2021,205755518,0.68204222002979,Female,75.0,Primary or less,4,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,126684525,2.16413138931622,Male,65.0,Primary or less,3,1,Rural,1,1,0,,1,1,1.0,2,1,5.0,1
2021,204380214,0.368431162410496,Male,30.0,Primary or less,2,0,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,210957297,0.530111331215395,Female,33.0,Tertiary+,4,1,Urban,1,1,1,,1,1,1.0,1,4,3.0,1
2021,193647176,1.70922781593047,Female,52.0,Primary or less,1,0,Rural,0,0,0,,0,1,0.0,2,4,3.0,0
2021,174665767,1.95739240463423,Male,19.0,Primary or less,3,1,Urban,0,0,0,,1,1,1.0,1,4,5.0,0
2021,119299534,1.72318328909604,Male,24.0,Primary or less,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,164629852,0.829544354292505,Male,24.0,Secondary,1,1,Rural,0,0,0,,0,0,1.0,2,4,1.0,0
2021,166574413,0.624363523224295,Male,20.0,Secondary,4,0,Urban,1,1,1,,1,0,1.0,1,4,1.0,1
2021,158666319,0.84756348656075,Male,20.0,Secondary,2,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,118109715,0.633751437961878,Male,18.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,120471167,0.266955458856948,Female,42.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,145408045,2.3748631308529,Male,16.0,Secondary,1,0,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,208698635,0.588863193060567,Female,16.0,Secondary,4,0,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,188814809,2.56753882665975,Female,33.0,Primary or less,3,1,Rural,1,0,1,,1,1,1.0,2,4,2.0,1
2021,131858099,0.523999920965614,Male,17.0,Secondary,3,0,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,137588775,1.35424012192062,Male,59.0,Primary or less,3,0,Rural,1,1,0,,0,0,1.0,2,4,5.0,1
2021,142927502,0.520157976451045,Male,28.0,Secondary,4,1,Urban,1,0,1,,1,0,1.0,1,4,4.0,1
2021,150086742,0.699608169630644,Female,40.0,Secondary,2,1,Rural,1,0,1,,0,1,1.0,2,2,1.0,1
2021,168075058,0.548787370310602,Male,32.0,Secondary,2,1,Urban,0,0,0,,1,1,1.0,2,4,1.0,0
2021,146675934,1.89877006339401,Female,42.0,Secondary,2,1,Rural,1,1,1,,1,1,1.0,2,4,1.0,1
2021,207855883,0.606105081450552,Female,40.0,Primary or less,2,1,Rural,1,1,1,,1,1,1.0,2,4,1.0,1
2021,210036262,0.440853665546462,Male,26.0,Secondary,5,0,Urban,1,0,1,,0,1,1.0,1,4,1.0,1
2021,161727277,1.95739240463423,Male,19.0,Primary or less,5,1,Urban,1,0,1,,1,0,0.0,2,4,5.0,1
2021,130135707,1.72318328909604,Male,19.0,Primary or less,5,1,Urban,0,0,0,,0,1,1.0,1,4,3.0,0
2021,208365330,2.65250609376179,Female,30.0,Primary or less,2,1,Urban,0,0,0,,1,1,0.0,2,4,2.0,0
2021,129152870,0.291558461932796,Male,18.0,Secondary,4,0,Urban,0,0,0,,0,0,0.0,1,4,1.0,0
2021,132549072,0.823181055465903,Male,25.0,Secondary,4,0,Rural,1,1,0,,1,1,1.0,2,4,1.0,1
2021,177418006,1.01101269464176,Male,30.0,Secondary,3,1,Rural,1,1,0,,1,1,0.0,1,4,4.0,1
2021,199638070,0.266955458856948,Female,69.0,Secondary,5,0,Urban,1,1,1,,1,1,1.0,1,4,2.0,1
2021,126275568,3.00413110804992,Female,16.0,Primary or less,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,167862524,0.406929398039833,Female,27.0,Primary or less,5,1,Rural,1,0,1,,1,0,1.0,1,4,1.0,1
2021,179726214,0.266955458856948,Male,32.0,Secondary,3,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,185079965,0.266955458856948,Female,46.0,Primary or less,4,1,Rural,0,0,0,,1,0,1.0,2,4,3.0,0
2021,181902946,0.554195342248205,Female,31.0,Secondary,1,0,Rural,0,0,0,,0,1,1.0,2,4,1.0,0
2021,210284982,0.414772177146252,Male,21.0,Primary or less,5,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,155080129,1.52969860340022,Female,44.0,Primary or less,2,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,129525319,0.266955458856948,Male,34.0,Secondary,3,0,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,200535484,0.368464406631195,Male,20.0,Secondary,5,1,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,164662905,3.00413110804992,Male,35.0,Primary or less,2,1,Urban,0,0,0,,1,1,1.0,2,4,4.0,0
2021,130765801,0.813139758789976,Female,30.0,Secondary,3,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,148160212,0.602596208705111,Female,22.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,205142943,0.875116347090249,Male,27.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,123326032,3.00413110804992,Male,54.0,Primary or less,1,0,Urban,0,0,0,,1,1,0.0,2,4,3.0,0
2021,148654114,0.505506347320878,Male,30.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,183834610,0.57123870673523,Female,55.0,Primary or less,4,1,Rural,0,0,0,,1,1,0.0,2,4,3.0,0
2021,196690008,0.316875718980939,Male,19.0,Secondary,5,1,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,151281464,0.5836745978834,Male,35.0,Secondary,4,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,170738345,0.57123870673523,Female,57.0,Primary or less,1,1,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,165519853,1.54976584115795,Male,21.0,Secondary,4,0,Urban,0,0,0,,1,0,1.0,1,4,5.0,0
2021,129905110,0.981438655100945,Female,18.0,Secondary,1,0,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,160796823,0.626998025285969,Female,36.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,205959222,2.01682092722698,Male,46.0,Primary or less,1,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,205378753,0.550890363572638,Female,35.0,Secondary,4,1,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,193024175,1.29585674934666,Male,47.0,Primary or less,3,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,134044416,0.819724591368821,Male,16.0,Primary or less,4,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,138388230,0.554195342248205,Female,30.0,Secondary,1,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,175926986,1.02710820016216,Female,22.0,Secondary,5,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,113786673,1.2637658683022,Male,27.0,Secondary,3,1,Urban,1,0,1,,1,0,1.0,2,4,1.0,1
2021,197213489,2.2082570496651,Female,21.0,Secondary,5,1,Urban,1,0,1,,1,1,1.0,2,4,1.0,1
2021,144524431,1.15719802786907,Male,33.0,Primary or less,1,1,Rural,1,0,1,,1,1,1.0,2,4,1.0,1
2021,181691290,0.805692665842827,Male,15.0,Secondary,4,0,Urban,0,0,0,,0,0,0.0,2,4,3.0,0
2021,188862138,0.368464406631195,Male,24.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,201181681,2.30798787453488,Female,17.0,Primary or less,5,1,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,176272141,0.811584614897426,Male,28.0,Primary or less,1,0,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,143984698,2.04925957254297,Male,55.0,Primary or less,2,0,Rural,0,0,0,,1,1,0.0,2,4,3.0,0
2021,111995598,0.405290458407325,Female,47.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,2,4,1.0,1
2021,189107894,0.266955458856948,Male,32.0,Secondary,4,0,Rural,1,0,1,,0,1,1.0,1,4,1.0,1
2021,187465364,1.0270155306639,Female,25.0,Primary or less,1,1,Rural,0,0,0,,1,1,1.0,2,4,1.0,0
2021,171533497,0.631434886813266,Female,33.0,Secondary,5,1,Urban,1,1,0,,1,0,1.0,1,4,1.0,1
2021,134744395,1.74043647919483,Female,18.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,126634779,2.88240514090494,Male,22.0,Primary or less,4,1,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,209779963,0.359461787280674,Male,48.0,Secondary,5,1,Urban,1,1,1,,1,0,1.0,1,4,2.0,1
2021,146838034,2.43137699929115,Male,18.0,Primary or less,2,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,201316232,0.764882574880061,Female,31.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,1,4,5.0,1
2021,133202307,0.841191260924094,Female,66.0,Primary or less,4,1,Rural,0,0,0,,0,0,1.0,2,4,4.0,0
2021,153939422,0.495389527194575,Female,36.0,Secondary,3,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,165583475,0.929859504694768,Male,21.0,Secondary,2,1,Urban,0,0,0,,0,1,1.0,1,4,2.0,0
2021,179430714,1.95739240463423,Male,20.0,Primary or less,1,1,Rural,0,0,0,,1,1,1.0,2,4,5.0,0
2021,161724755,1.76660563973208,Female,18.0,Secondary,5,0,Urban,1,1,1,,1,1,1.0,1,4,4.0,1
2021,204877531,0.929859504694767,Male,16.0,Secondary,4,0,Urban,0,0,0,,0,0,0.0,1,4,3.0,0
2021,200590011,0.929859504694767,Male,22.0,Secondary,4,1,Urban,0,0,0,,0,0,1.0,2,4,2.0,0
2021,112298362,0.669160321167091,Female,50.0,Secondary,5,1,Urban,1,0,1,,1,1,1.0,2,4,2.0,1
2021,208242937,0.339196311833603,Male,25.0,Secondary,5,0,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,123158109,1.0270155306639,Female,33.0,Primary or less,2,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,172419240,0.266955458856948,Female,35.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,123906859,0.508794467750405,Male,33.0,Secondary,4,1,Urban,1,1,0,,1,0,1.0,1,4,2.0,1
2021,160399159,1.54976584115795,Male,24.0,Secondary,3,1,Urban,0,0,0,,0,0,1.0,1,4,5.0,0
2021,157009994,1.09752699498932,Male,41.0,Primary or less,1,1,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,117481973,0.911767641863919,Female,18.0,Secondary,2,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,152617891,0.816697803523731,Male,30.0,Primary or less,1,1,Urban,0,0,0,,0,1,0.0,2,4,5.0,0
2021,184712021,0.301298104352555,Female,24.0,Secondary,4,1,Rural,1,1,0,,0,1,1.0,1,4,1.0,1
2021,188878399,0.583116923865593,Male,17.0,Secondary,2,1,Urban,1,1,0,,1,0,1.0,1,4,5.0,1
2021,178682242,0.651466646301679,Female,17.0,Secondary,3,0,Rural,1,0,1,,0,0,1.0,2,4,5.0,1
2021,198167785,0.386566667564047,Female,42.0,Secondary,5,1,Rural,1,0,1,,1,0,1.0,1,4,3.0,1
2021,185359254,1.32495422979906,Female,16.0,Secondary,5,1,Urban,1,0,1,,1,1,0.0,2,4,5.0,1
2021,118817009,0.540622253654506,Male,21.0,Secondary,4,0,Urban,1,0,1,,0,1,1.0,1,4,1.0,1
2021,124050224,0.688670689319492,Male,35.0,Secondary,2,1,Urban,0,0,0,,0,1,1.0,2,4,5.0,0
2021,140830123,0.785150924080756,Female,15.0,Primary or less,2,0,Rural,0,0,0,,0,0,1.0,1,4,6.0,0
2021,147517900,2.5494976723337,Female,35.0,Primary or less,3,1,Rural,0,0,0,,1,1,1.0,1,4,1.0,0
2021,119325635,1.92866337978178,Male,30.0,Primary or less,4,0,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,117856792,0.649587178639006,Male,36.0,Secondary,5,1,Urban,0,0,0,,1,1,1.0,1,4,1.0,0
2021,153481416,0.266955458856948,Male,20.0,Secondary,2,1,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,187051741,0.699266713371485,Male,45.0,Secondary,1,1,Rural,1,1,0,,0,1,1.0,2,4,5.0,0
2021,192110496,1.65795530363658,Male,28.0,Primary or less,5,1,Urban,1,0,1,,1,0,1.0,2,4,1.0,1
2021,207611516,0.526179995634073,Female,61.0,Secondary,5,0,Urban,1,1,0,,0,1,1.0,2,1,5.0,1
2021,202146881,1.45779230966398,Male,22.0,Secondary,4,1,Urban,0,0,0,,1,1,1.0,1,4,4.0,0
2021,173312373,1.69935837711711,Male,35.0,Primary or less,1,1,Urban,1,0,1,,1,0,1.0,3,4,5.0,1
2021,129129017,1.28388525020269,Female,24.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,189258314,0.736862324820991,Male,30.0,Primary or less,2,0,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,156932788,1.69935837711711,Male,36.0,Primary or less,2,1,Urban,0,0,0,,1,0,1.0,2,4,5.0,0
2021,127830601,0.819724591368821,Male,20.0,Primary or less,4,1,Rural,0,0,0,,0,1,1.0,2,4,6.0,0
2021,145336617,0.570461214249554,Male,30.0,Primary or less,3,1,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,182052479,0.54418757713167,Female,45.0,Primary or less,4,1,Rural,0,0,0,,0,1,1.0,2,4,3.0,0
2021,146238317,0.516503016989619,Male,35.0,Secondary,5,1,Urban,0,0,0,,0,0,1.0,1,4,3.0,0
2021,115715238,0.610130471481782,Female,39.0,Secondary,5,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,179188784,3.00413110804992,Female,29.0,Primary or less,5,1,Urban,1,1,1,,1,1,0.0,1,4,1.0,1
2021,166610167,0.525911166779381,Female,59.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,152821195,0.736862324820991,Male,28.0,Primary or less,5,1,Urban,1,0,1,,0,1,1.0,2,4,5.0,1
2021,206777558,0.28146603191965,Male,25.0,Secondary,3,1,Urban,1,0,1,,1,0,0.0,1,4,4.0,1
2021,203524457,1.19612810988733,Female,60.0,Primary or less,3,1,Rural,1,1,0,,1,0,1.0,1,4,5.0,1
2021,134437727,0.981438655100945,Female,16.0,Secondary,2,1,Rural,0,0,0,,1,1,1.0,1,4,1.0,0
2021,158027103,2.99685742058846,Female,48.0,Primary or less,1,0,Rural,0,0,0,,0,0,1.0,2,4,2.0,0
2021,182878569,1.02752697747456,Female,17.0,Primary or less,1,1,Rural,0,0,0,,1,0,0.0,2,4,3.0,0
2021,115487822,1.21737692234614,Male,30.0,Primary or less,2,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,178553601,0.868211351626647,Female,45.0,Secondary,5,0,Urban,1,1,0,,1,1,1.0,1,4,5.0,0
2021,170038148,2.99032027471832,Female,61.0,Primary or less,1,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,149945566,0.583410898060166,Male,32.0,Secondary,4,1,Urban,0,0,0,,1,1,1.0,2,4,3.0,0
2021,181290359,0.596440903762601,Male,30.0,Secondary,5,1,Urban,1,1,0,,1,1,0.0,1,4,5.0,1
2021,144491488,0.583410898060166,Male,30.0,Secondary,1,0,Urban,1,0,1,,0,0,1.0,1,4,5.0,1
2021,188594960,1.60153319234936,Female,37.0,Primary or less,1,1,Rural,0,0,0,,1,1,0.0,2,4,3.0,0
2021,203809667,0.85808959753007,Female,28.0,Secondary,3,0,Urban,0,0,0,,0,0,1.0,2,4,3.0,0
2021,187037450,0.866826024801265,Male,57.0,Secondary,5,0,Urban,1,1,0,,0,0,1.0,1,4,2.0,0
2021,191141832,0.315439062229784,Female,72.0,Secondary,5,1,Rural,0,0,0,,1,0,1.0,2,3,1.0,0
2021,167139892,1.09029059480418,Male,20.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,126831034,0.611548175294804,Male,32.0,Primary or less,3,1,Rural,1,0,1,,0,1,1.0,1,4,1.0,1
2021,174518168,0.413983347892767,Male,18.0,Secondary,5,1,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,176322550,1.75591193706034,Female,40.0,Primary or less,4,1,Urban,0,0,0,,1,1,1.0,2,4,2.0,0
2021,113864947,0.539008753995635,Male,48.0,Secondary,4,1,Rural,1,1,1,,1,1,1.0,2,4,1.0,1
2021,160827015,2.41468578487073,Male,35.0,Primary or less,5,1,Rural,1,1,0,,1,1,1.0,1,4,1.0,1
2021,191189791,1.67290080291773,Female,46.0,Secondary,3,0,Urban,1,1,0,,0,1,1.0,1,4,5.0,1
2021,208438315,0.349333280643743,Male,22.0,Primary or less,5,1,Rural,0,0,0,,1,0,1.0,2,4,3.0,0
2021,179788136,0.919669760137262,Female,33.0,Primary or less,1,1,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,133838316,0.34992713257206,Male,26.0,Secondary,2,1,Rural,1,1,1,,1,1,1.0,2,4,5.0,1
2021,176284717,0.875563678389091,Male,25.0,Primary or less,4,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,165541701,1.05182233355876,Female,67.0,Secondary,4,1,Urban,1,1,0,,1,1,1.0,1,1,1.0,1
2021,203479703,1.2419500436783,Male,21.0,Secondary,3,0,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,135558277,0.704518789578141,Female,41.0,Secondary,4,1,Rural,1,1,1,,1,0,1.0,1,4,1.0,1
2021,189870158,0.973779476881386,Female,16.0,Secondary,2,1,Rural,1,1,1,,1,1,1.0,1,4,2.0,1
2021,169404199,2.06991673946384,Male,19.0,Secondary,2,1,Urban,1,1,0,,1,0,1.0,2,4,1.0,1
2021,199058147,1.18130732784173,Female,18.0,Secondary,2,0,Rural,1,1,0,,1,1,1.0,1,4,1.0,1
2021,128922374,0.76488257488006,Female,31.0,Secondary,2,1,Urban,1,1,1,,0,1,1.0,1,4,1.0,1
2021,147845888,0.598064054943664,Female,57.0,Primary or less,3,1,Rural,0,0,0,,0,1,1.0,2,4,3.0,0
2021,155116879,3.00413110804992,Male,67.0,Primary or less,2,0,Rural,1,1,1,,1,0,1.0,2,4,1.0,1
2021,169743824,1.72801190577713,Female,16.0,Secondary,5,1,Urban,1,0,1,,1,1,0.0,1,4,1.0,1
2021,151650430,0.855830454203179,Female,25.0,Secondary,5,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,180786793,0.652452073292042,Male,21.0,Secondary,4,1,Rural,1,1,0,,1,1,1.0,2,4,1.0,1
2021,166350854,0.266955458856948,Male,25.0,Secondary,4,0,Rural,1,1,0,,0,1,1.0,1,4,1.0,1
2021,124868661,1.01979906893348,Female,35.0,Primary or less,2,1,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,137362797,1.62309854198717,Male,56.0,Primary or less,5,1,Rural,1,0,1,,0,1,1.0,1,4,1.0,1
2021,158916439,0.342933321302803,Male,23.0,Primary or less,4,1,Rural,1,0,1,,1,0,1.0,1,4,1.0,1
2021,205354282,0.483319884162175,Female,29.0,Secondary,5,1,Urban,0,0,0,,1,1,1.0,1,4,3.0,0
2021,143106674,0.339196311833603,Male,29.0,Secondary,5,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,151808334,0.973779476881386,Female,16.0,Primary or less,4,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,118306796,0.768294155897771,Female,45.0,Secondary,4,1,Urban,1,1,1,,1,0,1.0,1,4,5.0,1
2021,163762762,0.583410898060166,Male,25.0,Secondary,5,0,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,134607280,1.5843785949047,Male,19.0,Secondary,2,1,Urban,0,0,0,,1,0,1.0,1,4,2.0,0
2021,137315289,0.921161016577988,Male,22.0,Secondary,5,0,Urban,1,1,0,,1,1,1.0,1,4,1.0,1
2021,146247937,0.778535150419055,Male,58.0,Primary or less,3,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,129578164,0.55772538918044,Male,23.0,Secondary,5,1,Rural,1,0,1,,1,0,1.0,1,4,1.0,1
2021,128213328,0.959455831159833,Female,45.0,Tertiary+,5,1,Rural,1,0,1,,1,0,1.0,1,4,3.0,1
2021,139965652,0.266955458856948,Female,16.0,Primary or less,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,161749930,0.874817831430149,Male,32.0,Secondary,1,1,Rural,1,0,1,,1,1,1.0,1,4,5.0,1
2021,198731472,0.825459326447049,Female,37.0,Secondary,5,1,Urban,0,0,0,,0,1,0.0,2,4,3.0,0
2021,180245054,1.14247741347046,Female,63.0,Primary or less,2,0,Rural,0,0,0,,1,1,0.0,2,4,5.0,0
2021,206141069,0.857333303257008,Male,15.0,Primary or less,1,0,Urban,0,0,0,,1,1,1.0,2,4,5.0,0
2021,161333284,1.12294909495285,Female,24.0,Secondary,3,1,Rural,0,0,0,,1,1,1.0,1,4,5.0,0
2021,118018025,0.769778575589916,Female,24.0,Secondary,4,1,Rural,1,0,1,,1,0,1.0,1,4,1.0,1
2021,167911001,0.857333303257008,Male,18.0,Secondary,5,1,Urban,0,0,0,,1,1,1.0,1,4,3.0,0
2021,140485647,1.71862665860542,Male,45.0,Primary or less,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,156731480,3.00413110804992,Female,21.0,Primary or less,5,0,Urban,1,0,1,,1,0,1.0,1,4,2.0,1
2021,191452946,0.955939352838244,Female,17.0,Primary or less,2,1,Rural,0,0,0,,1,1,1.0,2,4,1.0,0
2021,190257245,2.06364831611762,Female,40.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,2.0,1
2021,149075475,1.54623636773154,Male,48.0,Primary or less,1,1,Rural,1,1,0,,1,1,1.0,2,4,1.0,1
2021,186491239,0.611399939571129,Male,29.0,Primary or less,1,1,Rural,0,0,0,,1,0,1.0,2,4,1.0,0
2021,197461608,1.63339560704746,Male,34.0,Primary or less,4,1,Urban,1,1,1,,1,1,1.0,2,4,1.0,1
2021,174957136,0.766044547628649,Male,35.0,Primary or less,2,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,139085598,1.10529348723149,Male,27.0,Primary or less,2,1,Rural,1,0,1,,1,1,1.0,2,4,1.0,1
2021,111378971,1.10529348723149,Male,26.0,Primary or less,1,0,Rural,0,0,0,,0,1,0.0,2,4,4.0,0
2021,188654106,2.72093788565835,Female,46.0,Primary or less,1,1,Urban,0,0,0,,0,1,1.0,2,4,1.0,0
2021,139184444,1.91511136907162,Male,38.0,Primary or less,1,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,115217201,0.508794467750405,Male,25.0,Tertiary+,5,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,132888762,1.02752697747456,Female,18.0,Secondary,2,1,Rural,1,1,0,,1,1,0.0,2,4,3.0,1
2021,205045951,0.266955458856948,Male,34.0,,3,0,Urban,0,0,0,,0,0,1.0,1,4,5.0,0
2021,209782317,0.654183889067583,Male,28.0,Secondary,4,1,Urban,1,0,1,,1,1,0.0,2,4,1.0,1
2021,154544359,1.07524414140175,Female,32.0,Primary or less,4,1,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,194492450,0.324793589319503,Male,43.0,Secondary,4,1,Urban,1,1,0,,0,1,1.0,2,3,3.0,0
2021,116129872,0.888374898193238,Male,39.0,Secondary,5,0,Urban,0,0,0,,1,0,1.0,1,4,1.0,0
2021,114526907,0.550301214692095,Female,35.0,Primary or less,2,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,155056115,0.84756348656075,Male,22.0,Secondary,2,1,Urban,0,0,0,,1,1,1.0,1,4,1.0,0
2021,140566598,2.06364831611762,Female,36.0,Secondary,5,1,Urban,0,0,0,,1,1,0.0,1,4,3.0,0
2021,171127569,0.588863193060567,Female,17.0,Primary or less,1,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,112590430,1.29800135227826,Male,61.0,Secondary,5,0,Urban,1,0,1,,0,0,1.0,1,4,5.0,1
